feature_1,feature_2,feature_3,feature_4,label,example_id
10.586666666666666,1.3530555555555555,4.503,19.0,0,5363
23.770833333333332,3.48,6.51,46.0,1,5735
0.1475,2.2333333333333334,0.897,21.0,0,1973
1.2491666666666668,8.301666666666666,6.586,43.0,1,1309
3.4166666666666665,7.475,4.412,15.0,0,1956
9.900277777777777,1.621388888888889,60.36,9.0,0,4168
23.225,7.949722222222222,5.415,35.0,1,5817
1.0622222222222222,10.543055555555556,14.61,15.0,0,1888
23.77111111111111,0.5361111111111111,0.925,40.0,1,2098
3.3872222222222224,4.9325,6.847,43.0,1,3179
10.119722222222222,1.48,9.835,46.0,1,2394
4.8425,9.276111111111112,2.022,39.0,1,4871
0.25722222222222224,12.025277777777777,9.076,33.0,1,716
3.558333333333333,13.565833333333334,2.286,45.0,1,431
1.6372222222222221,5.855,8.745,40.0,1,2520
7.557222222222222,1.413888888888889,4.72,40.0,1,4728
5.326388888888889,2.7591666666666668,6.365,17.0,0,3852
3.0861111111111112,6.665277777777778,6.538,46.0,1,4482
8.777222222222223,0.5627777777777778,0.685,48.0,1,2106
4.446111111111111,1.6733333333333333,0.867,15.0,0,3271
5.862222222222222,0.6475,17.892,14.0,0,660
9.551666666666666,0.8047222222222222,14.042,9.0,0,1933
0.7630555555555556,3.655,6.413,33.0,1,2870
5.001944444444445,5.315555555555555,6.437,35.0,1,3939
5.563055555555556,1.5952777777777778,34.309,10.0,0,4432
5.598333333333334,6.483055555555556,4.583,38.0,1,4360
8.983055555555556,0.4533333333333333,5.402,11.0,0,4712
3.192222222222222,5.132777777777778,2.298,35.0,1,1862
10.896944444444445,1.0883333333333334,31.208,17.0,0,166
13.460277777777778,0.38555555555555554,7.192,7.0,0,554
6.985,1.486388888888889,4.836,44.0,1,1764
0.01861111111111111,7.878055555555555,1.731,35.0,1,1402
4.253055555555555,1.003611111111111,0.903,45.0,1,1858
1.4341666666666666,9.046111111111111,6.052,7.0,0,4932
0.44166666666666665,8.256944444444445,13.526,34.0,1,4198
10.465833333333334,1.816111111111111,12.662,33.0,1,3182
1.248888888888889,7.950277777777778,8.652,24.0,1,4772
1.2180555555555554,4.965277777777778,2.141,39.0,1,4950
22.9675,0.5858333333333333,3.955,33.0,1,2328
0.5869444444444445,7.358055555555556,4.437,42.0,1,4602
9.9325,0.4363888888888889,17.55,7.0,0,4557
22.72,0.3233333333333333,6.958,14.0,0,2417
0.32722222222222225,7.746666666666667,9.524,41.0,1,996
9.036111111111111,1.3047222222222221,12.912,17.0,0,3024
11.379166666666666,0.8516666666666667,0.877,37.0,1,490
23.619444444444444,2.564722222222222,4.461,18.0,0,2931
5.237777777777778,0.6677777777777778,0.887,36.0,1,5644
0.975,8.41,10.58,46.0,1,766
4.003055555555555,6.299444444444444,6.965,40.0,1,1595
4.7725,3.39,12.436,46.0,1,1485
22.137777777777778,5.226944444444444,11.355,41.0,1,3157
3.4358333333333335,5.548611111111111,5.056,33.0,1,3823
21.974444444444444,8.590555555555556,52.5,51.0,1,3400
1.0716666666666668,5.336388888888889,0.942,38.0,1,1258
2.6527777777777777,3.3925,0.841,41.0,1,3369
1.1352777777777778,6.809722222222222,3.497,39.0,1,2754
0.03777777777777778,6.964166666666666,9.872,41.0,1,953
5.668333333333333,3.3777777777777778,4.604,45.0,1,135
2.993333333333333,9.933055555555555,53.068,4.0,0,604
9.483055555555556,12.822222222222223,15.284,49.0,1,1458
23.913611111111113,8.475833333333334,17.247,38.0,1,4919
1.1566666666666667,6.94,7.251,43.0,1,2820
2.1147222222222224,0.8361111111111111,2.314,20.0,0,1815
1.7216666666666667,8.751666666666667,9.479,9.0,0,3496
2.456111111111111,8.7975,11.82,42.0,1,1782
4.9725,3.863888888888889,4.408,40.0,1,2596
5.882777777777778,5.376111111111111,10.272,29.0,1,2935
23.43638888888889,9.139166666666666,5.882,17.0,0,1959
2.193888888888889,5.877222222222223,5.532,7.0,0,655
1.0419444444444443,0.6588888888888889,2.365,18.0,1,3005
23.451666666666668,9.043611111111112,6.238,34.0,1,132
7.12,1.7383333333333333,7.868,41.0,1,3061
3.6144444444444446,3.7919444444444443,5.173,41.0,1,4169
1.8888888888888888,9.214722222222223,0.884,42.0,1,3240
7.256388888888889,0.7091666666666666,2.465,16.0,0,4723
21.35972222222222,1.5019444444444445,4.376,42.0,1,4604
5.305,2.6675,14.85,48.0,1,104
0.0033333333333333335,2.5269444444444447,6.171,43.0,1,441
2.2080555555555557,7.973055555555556,4.403,14.0,0,2247
23.433888888888887,2.203333333333333,0.953,41.0,1,1090
23.78611111111111,11.275,3.643,37.0,1,5095
9.773333333333333,0.5863888888888888,10.924,13.0,0,5704
5.028888888888889,3.3422222222222224,9.126,52.0,1,2912
1.0452777777777778,8.720833333333333,4.924,31.0,1,732
6.325833333333334,6.250277777777778,15.9,49.0,1,4218
0.6627777777777778,3.9652777777777777,5.84,50.0,1,74
2.253888888888889,6.270555555555555,3.094,37.0,1,4927
1.1975,7.254166666666666,6.035,39.0,1,60
0.03361111111111111,10.3575,14.913,46.0,1,5906
23.586111111111112,8.997777777777777,5.567,13.0,0,2672
2.801111111111111,4.404166666666667,2.155,6.0,0,3583
0.39555555555555555,7.9075,46.531,13.0,0,3009
22.47972222222222,9.483888888888888,5.162,12.0,0,4417
2.7375,1.2916666666666667,6.037,42.0,1,4073
23.224722222222223,8.406944444444445,52.368,46.0,1,5804
9.907777777777778,1.718611111111111,11.051,17.0,0,5862
2.256388888888889,0.5533333333333333,1.907,6.0,0,506
5.561944444444444,3.417222222222222,22.567,31.0,1,5298
0.7027777777777777,8.749444444444444,7.272,37.0,1,5657
4.075833333333334,4.248333333333333,0.708,11.0,0,5344
0.4502777777777778,8.625833333333333,9.093,52.0,1,3131
7.511388888888889,0.8063888888888889,31.68,16.0,0,542
0.9361111111111111,12.16388888888889,6.276,46.0,1,3707
0.6636111111111112,8.227222222222222,11.945,35.0,1,4339
0.6033333333333334,8.81611111111111,8.997,38.0,1,4474
5.69,0.5569444444444445,2.805,34.0,1,5065
12.451666666666666,1.2861111111111112,7.873,49.0,1,4660
0.685,6.251666666666667,0.906,48.0,1,1713
1.7341666666666666,6.462777777777778,16.082,52.0,1,5294
5.1241666666666665,2.8472222222222223,7.034,44.0,1,1901
0.6969444444444445,2.002222222222222,12.902,13.0,0,3752
1.9597222222222221,2.5044444444444443,4.752,16.0,0,3828
23.80666666666667,5.889166666666667,1.197,43.0,1,2224
0.4527777777777778,4.507777777777778,8.862,9.0,0,1588
9.61,0.3711111111111111,13.479,5.0,0,5462
1.1969444444444444,0.7683333333333333,2.683,33.0,1,4457
7.8213888888888885,4.931666666666667,7.53,45.0,1,2233
0.9361111111111111,4.860555555555556,1.978,39.0,1,2803
1.5591666666666666,3.3569444444444443,0.855,22.0,0,4870
5.141944444444444,2.9183333333333334,3.924,10.0,0,816
2.9516666666666667,6.746111111111111,0.954,50.0,1,2724
3.3266666666666667,5.918611111111111,0.705,12.0,0,236
4.554444444444444,1.2622222222222221,4.045,43.0,1,3886
5.168611111111111,4.530277777777778,6.848,43.0,1,930
1.068888888888889,8.731944444444444,5.787,43.0,1,3863
21.710277777777776,1.593611111111111,6.744,16.0,0,5441
12.07,1.8180555555555555,12.198,45.0,1,5052
22.873333333333335,4.538888888888889,23.106,19.0,0,3
1.8280555555555555,0.7941666666666667,0.908,39.0,1,1532
7.179722222222222,1.5325,2.88,15.0,0,3976
22.996666666666666,8.553611111111111,5.935,41.0,1,4613
10.882222222222222,0.71,20.02,15.0,0,1085
10.64638888888889,2.617777777777778,12.482,40.0,1,1585
14.250555555555556,1.7116666666666667,9.682,39.0,1,3829
2.555277777777778,4.760555555555555,14.325,43.0,1,1550
1.3225,9.5725,4.899,46.0,1,2772
6.126388888888889,2.856388888888889,9.433,44.0,1,4179
23.43861111111111,6.793055555555555,4.93,13.0,0,5348
0.6833333333333333,9.110833333333334,44.373,44.0,1,3873
3.881111111111111,5.814444444444445,20.935,36.0,1,798
0.7186111111111111,1.7669444444444444,10.294,46.0,1,145
0.5680555555555555,9.674722222222222,15.97,36.0,1,3347
0.9388888888888889,10.276111111111112,1.272,46.0,1,3738
10.856111111111112,1.0047222222222223,0.935,31.0,1,5934
7.049444444444444,0.6644444444444444,0.845,11.0,0,1631
8.929166666666667,0.5230555555555556,2.526,43.0,1,2669
7.054444444444444,0.6069444444444444,12.843,10.0,0,1046
23.695555555555554,5.822222222222222,0.967,43.0,1,5966
7.016111111111111,0.9380555555555555,1.871,18.0,0,4708
23.951666666666668,8.69138888888889,6.373,37.0,1,4131
1.3477777777777777,8.645555555555555,23.082,40.0,1,691
8.430555555555555,0.40055555555555555,16.483,5.0,0,1300
5.419722222222222,4.485277777777778,1.961,9.0,0,2700
23.982777777777777,2.553611111111111,9.204,8.0,0,251
1.1405555555555555,9.083333333333334,11.859,35.0,1,2592
22.898333333333333,9.730277777777777,15.31,18.0,0,2430
5.013333333333334,4.654444444444445,0.965,42.0,1,1325
0.9711111111111111,1.6872222222222222,11.547,6.0,0,3242
2.0172222222222222,5.025555555555556,14.001,49.0,1,5916
1.2030555555555555,8.1375,6.867,48.0,1,3288
2.6927777777777777,8.104722222222222,29.267,37.0,1,3127
23.514444444444443,5.356111111111111,6.026,2.0,0,3556
6.471388888888889,0.9169444444444445,1.945,13.0,0,3803
1.8655555555555556,8.462777777777777,1.925,45.0,1,4228
17.476111111111113,0.6138888888888889,0.913,38.0,1,3938
0.7219444444444445,8.251111111111111,12.886,52.0,1,1344
5.355555555555555,1.2630555555555556,0.954,37.0,1,1850
4.892222222222222,1.585,5.037,46.0,1,5611
23.08972222222222,8.324722222222222,5.009,41.0,1,2580
23.634722222222223,9.347222222222221,14.236,35.0,1,4433
0.09777777777777778,9.758611111111112,10.197,34.0,1,3341
11.127222222222223,2.661111111111111,8.915,35.0,1,1987
0.8602777777777778,9.945555555555556,5.552,37.0,1,1773
23.939166666666665,0.6366666666666667,27.088,14.0,0,4658
3.252222222222222,7.500555555555556,9.915,46.0,1,2081
5.920833333333333,4.5625,2.265,7.0,0,2925
1.6011111111111112,1.0944444444444446,49.224,14.0,0,4821
9.426666666666666,1.5122222222222221,61.556,14.0,0,1644
4.584444444444444,3.331111111111111,8.079,48.0,1,2468
3.17,6.878333333333333,6.229,12.0,0,2284
10.881388888888889,1.1194444444444445,16.962,13.0,0,3346
0.5638888888888889,12.181111111111111,16.007,29.0,1,3726
12.014444444444445,0.31083333333333335,5.506,20.0,0,5440
2.8505555555555557,1.93,6.251,48.0,1,5303
8.481388888888889,2.0372222222222223,7.096,34.0,1,4182
0.8586111111111111,10.914444444444445,2.975,25.0,1,1384
23.84888888888889,10.907222222222222,5.09,41.0,1,2352
0.024722222222222222,7.379444444444444,2.228,37.0,1,1052
10.195277777777777,0.5633333333333334,13.968,21.0,0,945
0.8963888888888889,3.252222222222222,10.13,10.0,0,1616
1.1677777777777778,9.732222222222223,4.958,38.0,1,2355
3.366111111111111,1.7294444444444443,11.631,43.0,1,400
10.605833333333333,1.1472222222222221,7.188,36.0,1,5506
5.258055555555556,9.433333333333334,15.83,34.0,1,1873
8.438055555555556,1.8280555555555555,60.144,10.0,0,439
7.646111111111111,1.2586111111111111,4.337,44.0,1,1566
2.314722222222222,0.10277777777777777,0.595,37.0,1,1067
2.3944444444444444,8.526111111111112,8.19,3.0,0,1542
23.6075,3.563888888888889,10.318,38.0,1,5168
2.953888888888889,2.1705555555555556,7.772,18.0,1,5008
5.806111111111111,1.9233333333333333,0.894,43.0,1,2523
6.795833333333333,1.0791666666666666,0.888,43.0,1,4741
0.32083333333333336,1.4569444444444444,7.588,38.0,1,5040
23.3825,5.616666666666666,1.49,41.0,1,5026
22.151666666666667,10.309166666666666,5.002,43.0,1,5636
23.31388888888889,4.229722222222223,6.41,14.0,0,2046
7.136388888888889,0.9244444444444444,24.596,18.0,0,2712
0.6252777777777778,7.850833333333333,11.664,48.0,1,5664
10.733333333333333,2.4355555555555557,12.759,18.0,0,479
22.586388888888887,0.9855555555555555,3.268,10.0,0,4251
0.31555555555555553,9.97861111111111,39.007,29.0,1,3759
0.32222222222222224,8.170555555555556,15.315,35.0,1,1285
5.273888888888889,3.307777777777778,8.859,5.0,0,3695
5.999444444444444,3.7944444444444443,2.03,15.0,0,3509
3.1719444444444442,10.763333333333334,2.148,41.0,1,733
1.2122222222222223,7.368055555555555,13.834,18.0,0,5422
5.425,5.501666666666667,1.039,46.0,1,2838
5.659166666666667,0.5275,1.745,21.0,0,2334
1.4313888888888888,7.339722222222222,11.476,43.0,1,5930
23.54138888888889,15.573333333333334,6.143,41.0,1,4039
4.870833333333334,5.225,5.892,34.0,1,84
0.9811111111111112,9.6975,6.466,44.0,1,1424
23.084722222222222,0.7163888888888889,30.012,16.0,0,5374
2.430833333333333,12.700833333333334,3.916,23.0,0,3126
23.554444444444446,10.143055555555556,10.853,46.0,1,2402
3.131388888888889,2.0908333333333333,8.482,18.0,0,1804
10.533333333333333,3.9627777777777777,11.943,48.0,1,4027
13.345277777777778,2.068888888888889,9.155,47.0,1,2003
12.047222222222222,1.1297222222222223,7.641,36.0,1,1992
7.973055555555556,0.20166666666666666,8.838,13.0,0,1184
0.2325,1.2680555555555555,4.256,36.0,1,1096
2.3480555555555553,10.46888888888889,6.271,7.0,0,2335
23.674444444444443,8.176944444444445,10.865,38.0,1,3903
23.787222222222223,0.9666666666666667,3.144,4.0,0,1026
1.5955555555555556,7.016388888888889,14.257,31.0,1,2675
23.385833333333334,1.5233333333333334,7.884,41.0,1,4938
0.26861111111111113,0.5766666666666667,15.906,9.0,0,2691
1.2405555555555556,8.694722222222222,7.099,38.0,1,4097
0.825,10.375,1.355,35.0,1,3776
10.789166666666667,1.9255555555555555,0.843,49.0,1,2473
23.774444444444445,8.13111111111111,12.377,31.0,1,1824
2.4419444444444443,6.213333333333333,7.309,41.0,1,4696
3.22,2.2225,2.186,8.0,0,4625
22.926388888888887,5.873888888888889,31.9,14.0,0,1840
6.161666666666667,0.7788888888888889,22.576,11.0,0,3252
0.8805555555555555,8.655277777777778,37.396,45.0,1,1089
14.133055555555556,10.082222222222223,26.513,34.0,1,5715
1.896111111111111,7.302222222222222,4.91,46.0,1,5852
23.52722222222222,6.717777777777778,9.712,43.0,1,1768
4.006944444444445,10.622222222222222,2.037,35.0,1,1139
2.537777777777778,1.6594444444444445,0.965,51.0,1,4367
23.863333333333333,8.310555555555556,6.169,11.0,0,5952
2.7888888888888888,10.024722222222222,4.448,8.0,0,4923
0.145,7.594444444444444,6.046,42.0,1,2939
23.63222222222222,10.206388888888888,10.249,42.0,1,2623
2.4219444444444442,1.6861111111111111,1.006,46.0,1,2432
4.759722222222222,16.88888888888889,2.425,38.0,1,4229
12.01361111111111,10.484444444444444,15.522,46.0,1,5803
2.5994444444444444,5.836666666666667,1.805,43.0,1,5710
6.181388888888889,3.917777777777778,11.237,18.0,1,1437
4.825555555555556,1.2161111111111111,0.921,42.0,1,3944
0.49694444444444447,10.380277777777778,0.963,45.0,1,2789
9.791944444444445,1.9638888888888888,4.581,36.0,1,3591
2.7063888888888887,6.959444444444444,9.429,18.0,1,5439
11.817777777777778,10.966111111111111,15.487,35.0,1,1611
9.35361111111111,3.4194444444444443,19.882,24.0,1,4019
22.110277777777778,10.347777777777777,5.986,43.0,1,1174
23.374444444444446,7.581388888888889,5.326,13.0,0,571
10.31611111111111,1.8980555555555556,9.165,11.0,0,5159
11.368333333333334,1.1977777777777778,0.917,39.0,1,5253
0.5466666666666666,10.403333333333334,5.576,40.0,1,4413
5.206944444444445,3.9069444444444446,11.714,7.0,0,699
4.048333333333333,8.12,10.317,39.0,1,909
2.28,7.796111111111111,6.383,38.0,1,5778
0.3194444444444444,5.956111111111111,34.427,19.0,0,2465
12.364444444444445,1.3091666666666666,8.655,43.0,1,2821
22.70888888888889,6.316111111111111,5.945,1.0,0,2258
10.345555555555556,2.6905555555555556,8.76,41.0,1,4783
0.6366666666666667,10.08361111111111,7.186,16.0,0,3806
7.945555555555556,1.9308333333333334,6.747,44.0,1,4993
6.751388888888889,5.097222222222222,2.311,15.0,0,4451
12.352222222222222,10.015833333333333,15.544,31.0,1,5666
12.345,1.4030555555555555,8.108,41.0,1,5370
2.2397222222222224,2.0216666666666665,5.709,41.0,1,5939
1.1497222222222223,11.055833333333334,4.141,41.0,1,3099
12.891944444444444,0.20277777777777778,7.13,9.0,0,4337
1.1691666666666667,8.624444444444444,21.258,39.0,1,4869
23.759444444444444,8.321388888888889,11.257,40.0,1,2108
6.061944444444444,2.709722222222222,2.146,10.0,0,4312
1.195,7.256111111111111,11.69,34.0,1,546
0.9352777777777778,0.8988888888888888,3.203,37.0,1,2129
0.11555555555555555,9.787222222222223,4.005,36.0,1,972
0.9319444444444445,8.785555555555556,8.927,43.0,1,5345
0.32305555555555554,8.018055555555556,28.845,9.0,0,3066
23.75611111111111,9.051388888888889,37.859,20.0,0,5637
1.0625,1.3475,7.881,43.0,1,2439
3.4963888888888888,5.4511111111111115,9.626,49.0,1,4102
22.133333333333333,14.802777777777777,16.079,40.0,1,4700
4.555,0.29555555555555557,0.937,39.0,1,4897
0.33166666666666667,6.666388888888889,9.607,9.0,0,4436
3.767777777777778,6.360555555555556,6.615,39.0,1,4463
2.8119444444444444,13.239722222222222,6.142,42.0,1,2993
0.09333333333333334,8.765833333333333,10.35,35.0,1,2946
13.034722222222221,0.6905555555555556,2.426,37.0,1,2487
4.095277777777778,6.605,1.522,37.0,1,5958
7.227777777777778,0.5061111111111111,22.016,13.0,0,4364
